time,num_ues,imsi,rnti,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,dl_mcs,dl_n_samples,dl_buffer_bytes,tx_brate_dl_mbps,tx_pkts_downlink,tx_errors_downlink_pct,dl_cqi,ul_mcs,ul_n_samples,ul_buffer_bytes,rx_brate_ul_mbps,rx_pkts_uplink,rx_errors_uplink_pct,ul_rssi,ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,dl_pmi,dl_ri,ul_n,ul_turbo_iters,dataset_group,scenario,training_id,experiment_id,base_station_id,source_file
1602351661723,9,1010123456002,79,1,1,4,1,0,4.0,19,0,0.00672,9,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,204,24,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351661973,9,1010123456002,79,1,1,4,1,0,3.34211,38,0,0.012096,16,0,4.0,7.5,6,0,0.1,2,0.0,0,12.6464,31,490,70,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351662223,9,1010123456002,79,1,1,4,1,0,3.625,8,127,0.0,0,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,10,6,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351662473,9,1010123456002,79,1,1,4,1,0,3.4,20,0,0.006464,11,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,136,24,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351662723,9,1010123456002,79,1,1,4,1,0,3.62319,69,0,0.0185382,27,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,172,86,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351662973,9,1010123456002,79,1,1,4,1,0,3.7,40,0,0.012064,16,0,3.83333,0.0,6,0,0.1,3,0.0,0,0.0,31,326,52,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351663223,9,1010123456002,79,1,1,4,1,0,3.69697,33,0,0.011712,13,0,3.57143,0.0,0,0,0.0,0,0.0,0,0.0,0,295,60,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351663473,9,1010123456002,79,1,1,4,1,0,1.61111,36,130,0.007264,14,0,5.16667,0.0,0,0,0.0,0,0.0,0,0.0,0,39,60,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351663723,9,1010123456002,79,1,1,4,1,0,1.50877,57,0,0.0127229,24,0,3.8,0.0,0,0,0.0,0,0.0,0,0.0,0,228,126,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351663973,9,1010123456002,79,1,1,4,1,0,3.76667,60,0,0.0234217,25,0,4.0,8.0,6,0,0.1,2,0.0,0,10.5111,31,662,144,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351664223,9,1010123456002,79,1,1,4,1,0,3.7931,29,0,0.0115984,12,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,171,62,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351664473,9,1010123456002,79,1,1,4,1,0,2.86538,52,468,0.017253,20,0,3.75,0.0,0,0,0.0,0,0.0,0,0.0,0,-176,158,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351664723,9,1010123456002,79,1,1,4,1,0,2.18841,69,267,0.0199518,29,0,3.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,-250,220,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351664973,9,1010123456002,79,1,1,4,1,0,3.73913,46,0,0.016992,19,0,3.8,9.5,6,0,0.1,2,0.0,0,19.3501,31,148,132,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351665223,9,1010123456002,79,1,1,4,1,0,2.28571,21,158,0.0062008,8,0,3.2,0.0,0,0,0.0,0,0.0,0,0.0,0,323,58,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351665473,9,1010123456002,79,1,1,4,1,0,3.54545,55,0,0.017888,22,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,285,112,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351665723,9,1010123456002,79,1,1,4,1,0,0.0,0,0,0.0,0,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351665973,9,1010123456002,79,1,1,4,1,0,3.53125,32,24,0.01008,13,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,562,52,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351666223,9,1010123456002,79,1,1,4,1,0,3.45455,44,100,0.0160643,18,0,3.66667,0.0,4,0,0.1,2,0.0,0,0.0,31,248,144,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351666473,9,1010123456002,79,1,1,4,1,0,3.33333,48,0,0.0157751,20,0,3.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,433,122,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351666723,9,1010123456002,79,1,1,4,1,0,3.88235,17,0,0.006016,7,0,3.83333,0.0,0,0,0.0,0,0.0,0,0.0,0,125,24,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351666973,9,1010123456002,79,1,1,4,1,0,2.42742,124,0,0.031392,50,0,3.66667,0.0,4,0,0.1,2,0.0,0,0.0,31,560,192,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351667223,9,1010123456002,79,1,1,4,1,0,3.68595,121,0,0.0357269,47,0,3.83333,0.0,0,0,0.0,0,0.0,0,0.0,0,702,166,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351667473,9,1010123456002,79,1,1,4,1,0,1.76812,69,0,0.014624,31,0,3.8,0.0,0,0,0.0,0,0.0,0,0.0,0,210,100,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351667723,9,1010123456002,79,1,1,4,1,0,3.37037,54,0,0.012864,22,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,287,72,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351667973,9,1010123456002,79,1,1,4,1,0,3.85294,34,0,0.012128,16,0,4.0,0.0,6,0,0.1,3,0.0,0,0.0,31,209,62,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351668223,9,1010123456002,79,1,1,4,1,0,3.53333,45,111,0.011808,13,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,230,64,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351668473,9,1010123456002,79,1,1,4,1,0,3.54545,77,12,0.021568,32,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,480,104,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351668723,9,1010123456002,79,1,1,4,1,0,3.63636,66,0,0.021184,29,0,3.83333,0.0,0,0,0.0,0,0.0,0,0.0,0,578,110,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351668973,9,1010123456002,79,1,1,4,1,0,3.81818,22,0,0.00624,9,0,4.0,11.0,6,0,0.1,2,0.0,0,15.8683,31,97,30,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351669223,9,1010123456002,79,1,1,4,1,0,3.76923,78,0,0.0240643,30,0,3.85714,0.0,0,0,0.0,0,0.0,0,0.0,0,364,114,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351669473,9,1010123456002,79,1,1,4,1,0,3.5,28,0,0.0064257,11,0,6.2,0.0,0,0,0.0,0,0.0,0,0.0,0,182,28,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351669723,9,1010123456002,79,1,1,4,1,0,3.68965,58,0,0.018016,23,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,230,76,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351669973,9,1010123456002,79,1,1,4,1,0,3.76,50,80,0.0124659,18,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,478,88,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351670223,9,1010123456002,79,1,1,4,1,0,3.34483,87,158,0.0249639,37,0,3.8,0.0,4,0,0.1,2,0.0,0,0.0,31,465,150,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351670473,9,1010123456002,79,1,1,4,1,0,2.56923,130,0,0.0314217,48,0,3.83333,0.0,0,0,0.0,0,0.0,0,0.0,0,455,198,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351670723,9,1010123456002,79,1,1,4,1,0,3.86364,22,69,0.0059759,6,0,3.83333,0.0,0,0,0.0,0,0.0,0,0.0,0,107,38,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351670973,9,1010123456002,79,1,1,4,1,0,4.0,7,0,0.00562249,6,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,23,10,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351671223,9,1010123456002,79,1,1,4,1,0,3.67391,46,0,0.0124016,18,0,4.0,10.0,6,0,0.1,2,0.0,0,14.0823,31,160,76,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351671473,9,1010123456002,79,1,1,4,1,0,3.71429,70,13,0.01696,28,0,3.83333,0.0,0,0,0.0,0,0.0,0,0.0,0,828,114,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351671723,9,1010123456002,79,1,1,4,1,0,3.77778,81,0,0.0311968,33,0,5.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,225,110,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351671973,9,1010123456002,79,1,1,4,1,0,1.76923,26,0,0.006432,11,0,3.8,10.0,6,0,0.1,2,0.0,0,13.0551,31,48,74,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351672223,9,1010123456002,79,1,1,4,1,0,3.56,50,0,0.017504,19,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,601,136,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351672473,9,1010123456002,79,1,1,4,1,0,3.45,20,0,0.006048,8,0,3.8,0.0,0,0,0.0,0,0.0,0,0.0,0,244,40,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351672723,9,1010123456002,79,1,1,4,1,0,3.77143,35,47,0.0156787,16,0,3.83333,0.0,0,0,0.0,0,0.0,0,0.0,0,569,178,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351672973,9,1010123456002,79,1,1,4,1,0,3.64286,70,58,0.02112,25,0,4.0,8.4,5,0,0.1,2,0.0,0,13.5096,31,659,172,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351673223,9,1010123456002,79,1,1,4,1,0,3.88235,34,287,0.015648,16,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,237,126,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351673473,9,1010123456002,79,1,1,4,1,0,3.79412,136,0,0.052256,55,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,194,314,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351673723,9,1010123456002,79,1,1,4,1,0,3.7,30,0,0.01152,12,0,6.2,0.0,0,0,0.0,0,0.0,0,0.0,0,525,62,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351673973,9,1010123456002,79,1,1,4,1,0,3.83333,18,0,0.00604016,7,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,227,26,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351674223,9,1010123456002,79,1,1,4,1,0,3.44444,27,0,0.0064,11,0,4.0,6.33333,9,0,0.1,3,0.0,0,9.46148,31,150,30,0,0,0,1.66667,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351674473,9,1010123456002,79,1,1,4,1,0,3.64286,28,0,0.011648,12,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,498,76,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351674723,9,1010123456002,79,1,1,4,1,0,3.80822,73,158,0.0239357,30,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,603,106,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351674973,9,1010123456002,79,1,1,4,1,0,3.80723,83,382,0.0313896,33,0,4.0,4.66667,9,0,0.1,3,0.0,0,10.1709,31,152,156,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351675223,9,1010123456002,79,1,1,4,1,0,3.74713,87,0,0.0325783,34,0,5.42857,0.0,0,0,0.0,0,0.0,0,0.0,0,304,158,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351675473,9,1010123456002,79,1,1,4,1,0,3.66667,45,0,0.017472,19,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,259,120,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351675723,9,1010123456002,79,1,1,4,1,0,0.0,0,0,0.0,0,0,5.8,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351675973,9,1010123456002,79,1,1,4,1,0,5.08,50,250,0.0187952,19,0,5.0,7.0,5,0,0.1,2,0.0,0,9.87472,31,405,96,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351676223,9,1010123456002,79,1,1,4,1,0,3.50562,89,102,0.024384,36,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,417,154,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351676473,9,1010123456002,79,1,1,4,1,0,3.76389,72,0,0.02736,29,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,472,262,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351676723,9,1010123456002,79,1,1,4,1,0,3.73333,45,0,0.0183133,20,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,269,96,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351676973,9,1010123456002,79,1,1,4,1,0,3.58621,29,0,0.0118554,14,0,6.33333,3.77778,9,0,0.1,4,0.0,0,7.38783,31,169,84,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351677223,9,1010123456002,79,1,1,4,1,0,2.88462,78,158,0.0243855,31,0,3.83333,0.0,0,0,0.0,0,0.0,0,0.0,0,598,220,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351677473,9,1010123456002,79,1,1,4,1,0,3.66197,71,0,0.0238072,28,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,628,122,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351677723,9,1010123456002,79,1,1,4,1,0,3.41176,34,0,0.0119197,14,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,931,82,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351677973,9,1010123456002,79,1,1,4,1,0,3.40909,22,99,0.00806426,9,0,3.8,0.0,10,0,0.1,5,0.0,0,0.0,31,580,146,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351678223,9,1010123456002,79,1,1,4,1,0,3.75,12,0,0.00384,5,0,5.57143,0.0,0,0,0.0,0,0.0,0,0.0,0,48,18,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351678473,9,1010123456002,79,1,1,4,1,0,6.97222,36,0,0.022304,17,0,5.4,0.0,0,0,0.0,0,0.0,0,0.0,0,383,122,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351678723,9,1010123456002,79,1,1,4,1,0,5.72727,22,0,0.011245,9,0,5.5,0.0,0,0,0.0,0,0.0,0,0.0,0,47,30,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351678973,9,1010123456002,79,1,1,4,1,0,2.45902,61,0,0.013216,25,0,3.6,3.5,12,0,0.1,4,0.0,0,10.4543,31,280,112,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351679223,9,1010123456002,79,1,1,4,1,0,3.71429,35,0,0.012,15,0,3.8,0.0,0,0,0.0,0,0.0,0,0.0,0,211,54,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351679473,9,1010123456002,79,1,1,4,1,0,0.0,12,0,0.00576,6,0,4.0,0.0,0,0,0.0,0,0.0,0,0.0,0,491,64,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351679723,9,1010123456002,79,1,1,4,1,0,9.45455,11,276,0.006784,4,0,5.83333,0.0,0,0,0.0,0,0.0,0,0.0,0,-5,20,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351679973,9,1010123456002,79,1,1,4,1,0,2.33333,72,0,0.0176,29,0,3.66667,8.0,6,0,0.1,2,0.0,0,9.68632,31,203,142,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351680223,9,1010123456002,79,1,1,4,1,0,5.97674,43,0,0.022624,18,0,5.42857,0.0,0,0,0.0,0,0.0,0,0.0,0,599,108,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351680473,9,1010123456002,79,1,1,4,1,0,6.0,19,0,0.0111807,8,0,6.75,0.0,0,0,0.0,0,0.0,0,0.0,0,213,30,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
